,PID,Longitude,Latitude,Neighborhood,Address,NeighborhoodFullname,Directions,BldgType,GarageCars
774,533130170,-93.652658,42.045776,NoRidge,2430 RIDGETOP CIR,Northridge,North West,1Fam,2.0
775,533135020,-93.650333,42.047669,NoRidge,2614 SOUTHRIDGE CIR,Northridge,North West,1Fam,2.0
776,533205060,-93.647988,42.047452,Somerst,2838 BUCKINGHAM CT,Somerset,North West,TwnhsE,2.0
777,533205110,-93.647974,42.047618,Somerst,2825 BUCKINGHAM CT,Somerset,North West,TwnhsE,2.0
778,533206020,-93.647765,42.047627,Somerst,2819 BRISTOL DR,Somerset,North West,Twnhs,3.0
779,533206040,-93.647832,42.047592,Somerst,2815 BRISTOL DR,Somerset,North West,TwnhsE,2.0
780,533206050,-93.647488,42.047467,Somerst,2813 BRISTOL DR,Somerset,North West,TwnhsE,2.0
781,533206060,-93.64733,42.0474249,Somerst,2809 BRISTOL DR,Somerset,North West,TwnhsE,2.0
782,533206070,-93.647166,42.047406,Somerst,2807 BRISTOL DR,Somerset,North West,TwnhsE,2.0
783,533208020,-93.646637,42.047705,Somerst,2816 NORTHRIDGE LN,Somerset,North West,TwnhsE,2.0
784,533208040,-93.646576,42.047687,Somerst,2810 NORTHRIDGE LN,Somerset,North West,TwnhsE,2.0
785,533208050,-93.646526,42.04768,Somerst,2808 NORTHRIDGE LN,Somerset,North West,TwnhsE,2.0
786,533208080,-93.646063,42.048089,Somerst,2734 NORTHRIDGE LN,Somerset,North West,TwnhsE,2.0
787,533208090,-93.64614,42.048086,Somerst,2732 NORTHRIDGE LN,Somerset,North West,TwnhsE,2.0
788,533208140,-93.646113,42.048191,Somerst,2720 NORTHRIDGE LN,Somerset,North West,TwnhsE,2.0
789,533210060,-93.645599,42.048566,Somerst,2706 NORTHRIDGE PKWY,Somerset,North West,TwnhsE,2.0
790,533212010,-93.644889,42.047899,Somerst,2631 STANGE RD,Somerset,North West,TwnhsE,2.0
791,533212020,-93.644889,42.047876,Somerst,2629 STANGE RD,Somerset,North West,Twnhs,2.0
792,533212050,-93.64489,42.047806,Somerst,2623 STANGE RD,Somerset,North West,TwnhsE,2.0
793,533212060,-93.64489,42.047782,Somerst,2621 STANGE RD,Somerset,North West,Twnhs,2.0
794,533212100,-93.644891,42.047665,Somerst,2611 STANGE RD,Somerset,North West,TwnhsE,2.0
795,533212110,-93.644891,42.047642,Somerst,2609 STANGE RD,Somerset,North West,Twnhs,2.0
796,533212120,-93.644891,42.047618,Somerst,2607 STANGE RD,Somerset,North West,Twnhs,2.0
797,533213010,-93.647039,42.047338,Somerst,2805 BRISTOL DR,Somerset,North West,TwnhsE,2.0
798,533213020,-93.646916,42.047253,Somerst,2803 BRISTOL DR,Somerset,North West,TwnhsE,2.0
799,533213040,-93.644205,42.047101,Somerst,2723 BRISTOL DR,Somerset,North West,TwnhsE,2.0
800,533213070,-93.644172,42.047102,Somerst,2717 BRISTOL DR,Somerset,North West,Twnhs,2.0
801,533213120,-93.644118,42.047103,Somerst,2707 BRISTOL DR,Somerset,North West,Twnhs,2.0
802,533213130,-93.644107,42.047104,Somerst,2705 BRISTOL DR,Somerset,North West,Twnhs,2.0
803,533213140,-93.644096,42.047104,Somerst,2703 BRISTOL DR,Somerset,North West,TwnhsE,2.0
804,533215020,-93.646984,42.046381,Somerst,2509 BRADFORD DR,Somerset,North West,TwnhsE,2.0
805,533215030,-93.646986,42.046377,Somerst,2507 BRADFORD DR,Somerset,North West,TwnhsE,2.0
806,533215040,-93.646989,42.046372,Somerst,2505 BRADFORD DR,Somerset,North West,TwnhsE,2.0
807,533215070,-93.647047,42.046088,Somerst,2417 BRADFORD DR,Somerset,North West,TwnhsE,2.0
808,533215080,-93.647044,42.046085,Somerst,2415 BRADFORD DR,Somerset,North West,TwnhsE,2.0
809,533217050,-93.643746,42.046961,Somerst,2710 BRISTOL DR,Somerset,North West,Twnhs,2.0
810,533217060,-93.643729,42.046962,Somerst,2708 BRISTOL DR,Somerset,North West,Twnhs,2.0
811,533221030,-93.645671,42.046144,Somerst,2723 HAMPTON ST,Somerset,North West,TwnhsE,2.0
812,533221040,-93.64566,42.046144,Somerst,2721 HAMPTON ST,Somerset,North West,TwnhsE,2.0
813,533221060,-93.645639,42.046145,Somerst,2717 HAMPTON ST,Somerset,North West,Twnhs,2.0
814,533221080,-93.645617,42.046145,Somerst,2713 HAMPTON ST,Somerset,North West,TwnhsE,2.0
815,533221090,-93.645606,42.046145,Somerst,2711 HAMPTON ST,Somerset,North West,Twnhs,2.0
816,533221100,-93.645595,42.046145,Somerst,2709 HAMPTON ST,Somerset,North West,Twnhs,2.0
817,533221110,-93.645585,42.046145,Somerst,2707 HAMPTON ST,Somerset,North West,TwnhsE,2.0
818,533223010,-93.645482,42.046431,Somerst,2512 EATON AVE,Somerset,North West,TwnhsE,2.0
819,533223020,-93.645482,42.046424,Somerst,2510 EATON AVE,Somerset,North West,Twnhs,2.0
820,533223030,-93.645482,42.046418,Somerst,2508 EATON AVE,Somerset,North West,TwnhsE,2.0
821,533223050,-93.645482,42.046405,Somerst,2504 EATON AVE,Somerset,North West,TwnhsE,2.0
822,533223080,-93.645479,42.046127,Somerst,2416 EATON AVE,Somerset,North West,Twnhs,2.0
823,533223100,-93.645478,42.046114,Somerst,2412 EATON AVE,Somerset,North West,TwnhsE,2.0
824,533223110,-93.645478,42.046107,Somerst,2410 EATON AVE,Somerset,North West,TwnhsE,2.0
825,533234020,-93.643378,42.046647,Somerst,2517 SHERWOOD AVE,Somerset,North West,1Fam,2.0
826,533236040,-93.641813,42.047171,Somerst,2512 BRISTOL DR,Somerset,North West,Twnhs,2.0
827,533236050,-93.641799,42.047171,Somerst,2510 BRISTOL DR,Somerset,North West,Twnhs,2.0
828,533236060,-93.641785,42.047171,Somerst,2508 BRISTOL DR,Somerset,North West,Twnhs,2.0
829,533236070,-93.64177,42.047171,Somerst,2506 BRISTOL DR,Somerset,North West,Twnhs,2.0
830,533236090,-93.641742,42.047171,Somerst,2502 BRISTOL DR,Somerset,North West,TwnhsE,2.0
831,533241010,-93.643373,42.046429,Somerst,2506 SHERWOOD AVE,Somerset,North West,1Fam,1.0
832,533241030,-93.642182,42.046318,Somerst,2509 CAMDEN DR,Somerset,North West,1Fam,2.0
833,533242030,-93.64114,42.046416,Somerst,2425 CAMDEN DR,Somerset,North West,1Fam,2.0
834,533242080,-93.639931,42.046137,Somerst,2317 CAMDEN DR,Somerset,North West,1Fam,2.0
835,533242090,-93.639878,42.046135,Somerst,2311 CAMDEN DR,Somerset,North West,1Fam,2.0
836,533244030,-93.643556,42.04638,Somerst,2620 CAMDEN DR,Somerset,North West,1Fam,2.0
837,533244040,-93.643456,42.046411,Somerst,2614 CAMDEN DR,Somerset,North West,1Fam,2.0
838,533250050,-93.647655,42.045012,Veenker,2845 GREENSBORO CIR,Veenker,North West,TwnhsE,2.0
839,533250110,-93.648705,42.044419,Veenker,2869 GREENSBORO CIR,Veenker,North West,TwnhsE,2.0
840,533250130,-93.648931,42.044609,Veenker,2877 GREENSBORO CIR,Veenker,North West,TwnhsE,2.0
841,533250160,-93.648954,42.044642,Veenker,2878 GREENSBORO CIR,Veenker,North West,TwnhsE,2.0
842,533250190,-93.648204,42.044383,Veenker,2860 GREENSBORO CIR,Veenker,North West,TwnhsE,2.0
843,533251110,-93.645798,42.044762,Veenker,2816 PINEHURST CIR,Veenker,North West,1Fam,2.0
844,533251120,-93.645713,42.044693,Veenker,2810 PINEHURST CIR,Veenker,North West,1Fam,2.0
845,533251130,-93.645589,42.044989,Veenker,2804 PINEHURST CIR,Veenker,North West,1Fam,2.0
846,533252020,-93.646065,42.043779,Veenker,2824 GREENSBORO DR,Veenker,North West,1Fam,2.0
847,533252040,-93.645923,42.043782,Veenker,2816 GREENSBORO DR,Veenker,North West,1Fam,2.0
848,533252130,-93.64577,42.042994,Veenker,2802 TORREY PINES CIR,Veenker,North West,1Fam,2.0
849,533253030,-93.649329,42.042369,Greens,2008 PINEHURST DR,Greensboro,North West,Twnhs,2.0
850,533253050,-93.649439,42.042481,Greens,2016 PINEHURST DR,Greensboro,North West,Twnhs,2.0
851,533253060,-93.649361,42.042565,Greens,2020 PINEHURST DR,Greensboro,North West,TwnhsE,2.0
852,533253070,-93.649358,42.042652,Greens,2024 PINEHURST DR,Greensboro,North West,TwnhsE,2.0
853,533253090,-93.649352,42.042826,Greens,2032 PINEHURST DR,Greensboro,North West,TwnhsE,2.0
854,533253160,-93.649329,42.043351,Greens,2056 PINEHURST DR,Greensboro,North West,Twnhs,2.0
855,533253180,-93.648172,42.043754,Greens,2866 TORREY PINES RD,Greensboro,North West,TwnhsE,2.0
856,533253210,-93.648143,42.043704,Greens,2854 TORREY PINES RD,Greensboro,North West,Twnhs,2.0
857,533254050,-93.648057,42.043553,Veenker,2818 TORREY PINES RD,Veenker,North West,1Fam,2.0
858,533254100,-93.645547,42.043048,Veenker,2106 TORREY PINES RD,Veenker,North West,1Fam,2.0
859,533254130,-93.645544,42.042961,Veenker,2124 TORREY PINES RD,Veenker,North West,1Fam,2.0
860,533350020,-93.658232,42.037103,Veenker,3128 KINGMAN RD,Veenker,North West,1Fam,2.0
861,533350050,-93.658237,42.037409,Veenker,3110 KINGMAN RD,Veenker,North West,1Fam,3.0
862,533350090,-93.655582,42.036729,Veenker,1712 AMHERST DR,Veenker,North West,1Fam,3.0
863,533350120,-93.658315,42.037578,Veenker,1701 AMHERST DR,Veenker,North West,1Fam,2.0
864,533352075,-93.6574973,42.0349702,Sawyer,2905 ONTARIO ST 2907,Sawyer,North West,Duplex,2.0
865,533352150,-93.65921,42.034509,Sawyer,1306 IOWA CIR,Sawyer,North West,1Fam,2.0
866,533352170,-93.65921,42.034561,Sawyer,1314 IOWA CIR,Sawyer,North West,1Fam,2.0
867,534102025,-93.639516,42.048606,Somerst,2651 SOMERSET DR,Somerset,North West,1Fam,2.0
868,534104090,-93.639515,42.048488,Somerst,2634 SOMERSET DR,Somerset,North West,1Fam,2.0
869,534104100,-93.6392251,42.048726,Somerst,2650 SOMERSET DR,Somerset,North West,1Fam,2.0
870,534125080,-93.635342,42.047708,NWAmes,2603 EISENHOWER AVE,Northwest Ames,North,1Fam,2.0
871,534125120,-93.634545,42.046549,NWAmes,2537 EISENHOWER AVE,Northwest Ames,North,1Fam,2.0
872,534125210,-93.633752,42.045632,NWAmes,1819 24TH ST,Northwest Ames,North,2fmCon,2.0
873,534126060,-93.6346,42.048199,NWAmes,2645 CLEVELAND DR,Northwest Ames,North,1Fam,2.0
874,534126090,-93.635095,42.047928,NWAmes,2617 CLEVELAND DR,Northwest Ames,North,1Fam,2.0
875,534127080,-93.635094,42.047758,NWAmes,2612 CLEVELAND DR,Northwest Ames,North,1Fam,2.0
876,534127130,-93.634634,42.048009,NWAmes,2638 CLEVELAND DR,Northwest Ames,North,1Fam,2.0
877,534127140,-93.634528,42.048067,NWAmes,2644 CLEVELAND DR,Northwest Ames,North,1Fam,2.0
878,534127170,-93.634803,42.04896,NWAmes,2753 CLEVELAND DR,Northwest Ames,North,1Fam,2.0
879,534127190,-93.634738,42.048997,NWAmes,2749 CLEVELAND DR,Northwest Ames,North,1Fam,2.0
880,534127210,-93.6343272,42.0492538,NWAmes,2741 CLEVELAND DR,Northwest Ames,North,1Fam,2.0
881,534127230,-93.634976,42.049141,NWAmes,2729 CLEVELAND DR,Northwest Ames,North,1Fam,2.0
882,534127260,-93.635899,42.04849,NWAmes,2708 EISENHOWER AVE,Northwest Ames,North,1Fam,2.0
883,534127270,-93.635873,42.048602,NWAmes,2718 EISENHOWER AVE,Northwest Ames,North,1Fam,2.0
884,534128010,-93.631971,42.048761,NWAmes,1636 JOHNSON ST,Northwest Ames,North,1Fam,2.0
885,534128020,-93.631881,42.04876,NWAmes,1630 JOHNSON ST,Northwest Ames,North,1Fam,2.0
886,534128090,-93.631554,42.047615,NWAmes,2703 PIERCE AVE,Northwest Ames,North,1Fam,2.0
887,534128100,-93.631519,42.047652,NWAmes,1607 PIERCE CIR,Northwest Ames,North,1Fam,2.0
888,534128190,-93.633163,42.046476,NWAmes,2531 PIERCE AVE,Northwest Ames,North,1Fam,2.0
889,534128210,-93.633466,42.046472,NWAmes,2513 PIERCE AVE,Northwest Ames,North,1Fam,2.0
890,534129040,-93.633351,42.046322,NWAmes,2522 PIERCE AVE,Northwest Ames,North,1Fam,2.0
891,534129060,-93.631779,42.046399,NWAmes,1704 PIERCE CT,Northwest Ames,North,1Fam,2.0
892,534129080,-93.631851,42.046476,NWAmes,1700 PIERCE CT,Northwest Ames,North,1Fam,2.0
893,534129230,-93.630258,42.04806,NWAmes,2705 HOOVER AVE,Northwest Ames,North,1Fam,2.0
894,534129370,-93.632537,42.045806,NWAmes,1703 24TH ST,Northwest Ames,North,1Fam,2.0
895,534151090,-93.638051,42.043363,NWAmes,2149 PRAIRIE VIEW EAST,Northwest Ames,North,1Fam,2.0
896,534151120,-93.637964,42.043236,NWAmes,2137 PRAIRIE VIEW EAST,Northwest Ames,North,1Fam,2.0
897,534151175,-93.636879,42.043038,NWAmes,2029 PRAIRIE VIEW EAST,Northwest Ames,North,1Fam,2.0
898,534151180,-93.63687,42.043005,NWAmes,2025 PRAIRIE VIEW EAST,Northwest Ames,North,1Fam,2.0
899,534152050,-93.637463,42.043306,NWAmes,2102 PRAIRIE VIEW EAST,Northwest Ames,North,1Fam,2.0
900,534152070,-93.637531,42.043306,NWAmes,2110 PRAIRIE VIEW EAST,Northwest Ames,North,1Fam,2.0
901,534152100,-93.637788,42.043329,NWAmes,2130 PRAIRIE VIEW EAST,Northwest Ames,North,1Fam,2.0
902,534152120,-93.637905,42.043842,NWAmes,2204 PRAIRIE VIEW EAST,Northwest Ames,North,1Fam,2.0
903,534175010,-93.633748,42.045483,NWAmes,1818 24TH ST,Northwest Ames,North,Duplex,2.0
904,534175080,-93.632647,42.043673,NWAmes,2219 HAYES AVE,Northwest Ames,North,1Fam,2.0
905,534175100,-93.632472,42.043548,NWAmes,2207 HAYES AVE,Northwest Ames,North,1Fam,2.0
906,534175140,-93.6324549,42.042943,NWAmes,2111 HAYES AVE 2113,Northwest Ames,North,Duplex,2.0
907,534176060,-93.631435,42.043822,NWAmes,2217 FILLMORE AVE,Northwest Ames,North,1Fam,2.0
908,534176140,-93.631673,42.04259,NWAmes,2102 HAYES AVE,Northwest Ames,North,1Fam,2.0
909,534176230,-93.632554,42.043821,NWAmes,2226 HAYES AVE,Northwest Ames,North,1Fam,2.0
910,534176250,-93.633098,42.044669,NWAmes,2310 HAYES AVE,Northwest Ames,North,1Fam,2.0
911,534177180,-93.631245,42.04378,NWAmes,2204 FILLMORE AVE,Northwest Ames,North,1Fam,2.0
912,534177210,-93.631302,42.04389,NWAmes,2216 FILLMORE AVE,Northwest Ames,North,1Fam,2.0
913,534177230,-93.631899,42.044693,NWAmes,2304 FILLMORE AVE,Northwest Ames,North,1Fam,2.0
914,534178010,-93.6299222,42.0421698,NWAmes,1411 20TH ST,Northwest Ames,North,1Fam,1.0
915,534200030,-93.628903,42.048796,NAmes,1406 JOHNSON ST,North Ames,North,1Fam,1.0
916,534201040,-93.62919,42.047811,NAmes,1404 28TH ST,North Ames,North,1Fam,1.0
917,534201130,-93.627935,42.046496,NAmes,2507 TYLER AVE,North Ames,North,1Fam,1.0
918,534201230,-93.625976,42.045706,NAmes,2407 NORTHWESTERN AVE,North Ames,North,1Fam,2.0
919,534201240,-93.6264356,42.0458538,NAmes,1213 24TH ST,North Ames,North,1Fam,2.0
920,534201250,-93.626097,42.045728,NAmes,1219 24TH ST,North Ames,North,1Fam,2.0
921,534201280,-93.627517,42.045885,NAmes,1237 24TH ST,North Ames,North,1Fam,1.0
922,534201300,-93.628069,42.045878,NAmes,1249 24TH ST,North Ames,North,1Fam,1.0
923,534202020,-93.6269,42.04795,NAmes,1210 28TH ST,North Ames,North,1Fam,1.0
924,534202030,-93.626518,42.048292,NAmes,1204 28TH ST,North Ames,North,1Fam,1.0
925,534202130,-93.6261431,42.0471033,NAmes,1206 26TH ST,North Ames,North,1Fam,2.0
926,534202160,-93.626137,42.046574,NAmes,1217 25TH ST,North Ames,North,1Fam,2.0
927,534202170,-93.627047,42.0467129,NAmes,1223 25TH ST,North Ames,North,1Fam,2.0
928,534202180,-93.626345,42.04657,NAmes,1231 25TH ST,North Ames,North,1Fam,1.0
929,534204030,-93.624762,42.046584,NAmes,2509 MELROSE AVE,North Ames,North,1Fam,2.0
930,534204120,-93.625898,42.046504,NAmes,2500 NORTHWESTERN AVE,North Ames,North,1Fam,2.0
931,534225110,-93.62462,42.047541,NAmes,2624 MELROSE AVE,North Ames,North,Duplex,2.0
932,534225120,-93.624632,42.048185,NAmes,2704 MELROSE AVE,North Ames,North,Duplex,2.0
933,534226060,-93.624612,42.045685,NAmes,2402 MELROSE AVE,North Ames,North,1Fam,2.0
934,534226120,-93.624612,42.046635,NAmes,2514 MELROSE AVE,North Ames,North,1Fam,1.0
935,534250010,-93.6304229,42.0453551,NWAmes,1504 24TH ST,Northwest Ames,North,Duplex,2.0
936,534250300,-93.629155,42.044308,NWAmes,2323 MCKINLEY CIR,Northwest Ames,North,1Fam,2.0
937,534250335,-93.629079,42.044262,NWAmes,2313 MCKINLEY CIR,Northwest Ames,North,1Fam,2.0
938,534250370,-93.630152,42.044058,NWAmes,2200 VAN BUREN AVE,Northwest Ames,North,1Fam,2.0
939,534250410,-93.630732,42.044851,NWAmes,2304 VAN BUREN AVE,Northwest Ames,North,1Fam,2.0
940,534251030,-93.627416,42.043935,NWAmes,2233 MCKINLEY CT,Northwest Ames,North,1Fam,2.0
941,534251280,-93.625925,42.043142,NWAmes,2117 NORTHWESTERN AVE,Northwest Ames,North,1Fam,2.0
942,534251320,-93.625926,42.042205,NWAmes,2017 NORTHWESTERN AVE,Northwest Ames,North,1Fam,2.0
943,534252040,-93.624758,42.044758,NAmes,2303 MELROSE AVE,North Ames,North,1Fam,1.0
944,534252060,-93.624592,42.043984,NAmes,2223 MELROSE AVE,North Ames,North,Duplex,1.0
945,534252070,-93.624541,42.043929,NAmes,2217 MELROSE AVE,North Ames,North,Duplex,3.0
946,534252090,-93.624499,42.043845,NAmes,2207 MELROSE AVE,North Ames,North,1Fam,2.0
947,534252110,-93.624745,42.043121,NAmes,2115 HUNZIKER DR,North Ames,North,1Fam,1.0
948,534252240,-93.625775,42.043145,NWAmes,2116 NORTHWESTERN AVE,Northwest Ames,North,1Fam,2.0
949,534252270,-93.625799,42.044101,NWAmes,2218 NORTHWESTERN AVE,Northwest Ames,North,1Fam,2.0
950,534275010,-93.623414,42.043214,NAmes,2127 MELROSE AVE,North Ames,North,1Fam,1.0
951,534275060,-93.622991,42.043135,NAmes,2103 MELROSE AVE,North Ames,North,1Fam,2.0
952,534275100,-93.622465,42.042241,NAmes,2013 MELROSE AVE,North Ames,North,1Fam,1.0
953,534275170,-93.623636,42.042124,NAmes,2009 ROOSEVELT CIR,North Ames,North,1Fam,1.0
954,534275220,-93.624606,42.04227,NAmes,2022 HUNZIKER DR,North Ames,North,1Fam,2.0
955,534276010,-93.623564,42.044978,NAmes,2317 FERNDALE AVE,North Ames,North,1Fam,2.0
956,534276040,-93.623485,42.044843,NAmes,2301 FERNDALE AVE,North Ames,North,1Fam,1.0
957,534276070,-93.623104,42.044036,NAmes,2217 FERNDALE AVE,North Ames,North,1Fam,1.0
958,534276160,-93.621352,42.042577,NAmes,2033 FERNDALE AVE,North Ames,North,1Fam,1.0
959,534276180,-93.621344,42.042485,NAmes,2027 FERNDALE AVE,North Ames,North,1Fam,2.0
960,534276190,-93.621336,42.042398,NAmes,2021 FERNDALE AVE,North Ames,North,1Fam,1.0
961,534276230,-93.622312,42.042114,NAmes,2002 MELROSE AVE,North Ames,North,Duplex,2.0
962,534276290,-93.62232,42.042479,NAmes,2030 MELROSE AVE,North Ames,North,1Fam,1.0
963,534276360,-93.623383,42.043363,NAmes,2128 MELROSE AVE,North Ames,North,1Fam,0.0
964,534277060,-93.622673,42.044773,NAmes,2125 FURMAN DR,North Ames,North,1Fam,1.0
965,534277070,-93.622662,42.044773,NAmes,2119 FURMAN DR,North Ames,North,1Fam,1.0
966,534277090,-93.622635,42.044774,NAmes,2105 FURMAN DR,North Ames,North,1Fam,3.0
967,534278070,-93.622476,42.044926,NAmes,2102 FURMAN DR,North Ames,North,1Fam,2.0
968,534278150,-93.622834,42.044921,NAmes,2302 FURMAN DR,North Ames,North,1Fam,2.0
969,534278170,-93.621452,42.043609,NAmes,803 FURMAN DR,North Ames,North,1Fam,2.0
970,534278190,-93.62144,42.043627,NAmes,815 FURMAN DR,North Ames,North,1Fam,1.0
971,534400030,-93.629259,42.041229,NAmes,1903 COOLIDGE DR,North Ames,North,1Fam,2.0
972,534400050,-93.629415,42.040645,NAmes,1827 COOLIDGE DR,North Ames,North,1Fam,2.0
973,534400060,-93.629555,42.04066,NAmes,1819 COOLIDGE DR,North Ames,North,1Fam,2.0
974,534400290,-93.628658,42.038492,NAmes,1413 16TH ST,North Ames,North,1Fam,2.0
975,534401110,-93.626939,42.039085,NAmes,1703 BEL AIR DR,North Ames,North,1Fam,2.0
976,534401120,-93.626945,42.039141,NAmes,1311 COOLIDGE DR,North Ames,North,1Fam,2.0
977,534401130,-93.6277409,42.039235,NAmes,1317 COOLIDGE DR,North Ames,North,1Fam,2.0
978,534401140,-93.627536,42.038971,NAmes,1403 COOLIDGE DR,North Ames,North,1Fam,2.0
979,534401190,-93.629884,42.040112,NAmes,1712 COOLIDGE DR,North Ames,North,1Fam,1.0
980,534401200,-93.630023,42.040143,NAmes,1718 COOLIDGE DR,North Ames,North,1Fam,2.0
981,534402140,-93.627836,42.040011,NAmes,1824 ARTHUR CIR,North Ames,North,1Fam,2.0
982,534402170,-93.627985,42.039902,NAmes,1405 ARTHUR DR,North Ames,North,1Fam,2.0
983,534403040,-93.6279875,42.0417369,NAmes,1310 20TH ST,North Ames,North,1Fam,1.0
984,534403050,-93.6277098,42.0417754,NAmes,1304 20TH ST,North Ames,North,1Fam,2.0
985,534403080,-93.6267969,42.0417764,NAmes,1218 20TH ST,North Ames,North,1Fam,2.0
986,534403100,-93.626171,42.041811,NAmes,1204 20TH ST,North Ames,North,1Fam,2.0
987,534403280,-93.626765,42.038434,NAmes,1618 BEL AIR DR,North Ames,North,1Fam,1.0
988,534403290,-93.626864,42.039069,NAmes,1700 BEL AIR DR,North Ames,North,1Fam,2.0
989,534403370,-93.626979,42.040888,NAmes,1902 BEL AIR CIR,North Ames,North,1Fam,2.0
990,534403400,-93.627065,42.04102,NAmes,1909 BEL AIR CIR,North Ames,North,1Fam,2.0
991,534403410,-93.627809,42.041146,NAmes,1904 BEL AIR DR,North Ames,North,1Fam,2.0
992,534403420,-93.6276375,42.0413937,NAmes,1912 BEL AIR DR,North Ames,North,1Fam,1.0
993,534403440,-93.6282949,42.0414084,NAmes,1924 BEL AIR DR,North Ames,North,1Fam,2.0
994,534425015,-93.6249615,42.0417604,NAmes,1925 HUNZIKER DR,North Ames,North,1Fam,2.0
995,534425080,-93.624484,42.04074,NAmes,110 HUNZIKER CIR,North Ames,North,1Fam,2.0
996,534426040,-93.623267,42.04102,NAmes,1909 ROOSEVELT AVE,North Ames,North,1Fam,1.0
997,534426110,-93.624581,42.041104,NAmes,1926 HUNZIKER DR,North Ames,North,1Fam,1.0
998,534427010,-93.622904,42.0418387,NAmes,904 20TH ST 906,North Ames,North,Duplex,0.0
999,534427040,-93.6219226,42.0418699,NAmes,804 20TH ST,North Ames,North,1Fam,2.0
1000,534427090,-93.621621,42.041314,NAmes,809 HUNZIKER DR,North Ames,North,2fmCon,1.0
1001,534427140,-93.62326,42.041245,NAmes,1922 ROOSEVELT AVE,North Ames,North,1Fam,2.0
1002,534428020,-93.621566,42.041172,NAmes,812 HUNZIKER DR,North Ames,North,1Fam,1.0
1003,534428100,-93.622076,42.040296,NAmes,821 NARLAND DR,North Ames,North,1Fam,1.0
1004,534429030,-93.621368,42.041332,NAmes,1914 FERNDALE AVE,North Ames,North,Duplex,2.0
1005,534429130,-93.622017,42.040143,NAmes,808 NARLAND DR,North Ames,North,1Fam,1.0
1006,534429150,-93.622685,42.039463,NAmes,1718 ROOSEVELT AVE,North Ames,North,1Fam,2.0
1007,534430050,-93.62357,42.039195,NAmes,1008 MURRAY DR,North Ames,North,1Fam,1.0
1008,534430080,-93.622864,42.039211,NAmes,914 MURRAY DR,North Ames,North,1Fam,1.0
1009,534430090,-93.622804,42.039212,NAmes,906 MURRAY DR,North Ames,North,1Fam,1.0
1010,534430110,-93.622649,42.038351,NAmes,1605 ROOSEVELT AVE,North Ames,North,1Fam,1.0
1011,534431020,-93.621503,42.0392,NAmes,818 MURRAY DR,North Ames,North,1Fam,2.0
1012,534431030,-93.621399,42.039202,NAmes,806 MURRAY DR,North Ames,North,1Fam,1.0
1013,534431050,-93.620651,42.039211,NAmes,720 MURRAY DR,North Ames,North,1Fam,2.0
1014,534431070,-93.620504,42.038538,NAmes,1621 GRAND AVE,North Ames,North,1Fam,2.0
1015,534431130,-93.621699,42.038596,NAmes,803 16TH ST,North Ames,North,1Fam,1.0
1016,534450090,-93.629661,42.036575,BrkSide,1501 SUMMIT AVE,Brookside,Downtown,1Fam,0.0
1017,534450110,-93.629545,42.035684,BrkSide,1441 SUMMIT AVE,Brookside,Downtown,1Fam,0.0
1018,534450150,-93.629499,42.035489,BrkSide,1427 SUMMIT AVE,Brookside,Downtown,1Fam,0.0
1019,534450180,-93.629287,42.035256,BrkSide,1413 SUMMIT AVE,Brookside,Downtown,1Fam,0.0
